"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_expiration <#2>","portal.api.esante.gouv.fr/146.59.202.59","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","DigiCert Global Root G2 <-- DigiCert Global Root G2","",""
"intermediate_cert_badOCSP","portal.api.esante.gouv.fr/146.59.202.59","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","1770525857","",""
"HSTS","portal.api.esante.gouv.fr/146.59.202.59","443","LOW","not offered","",""
"HPKP","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","nginx/1.27.5","",""
"banner_application","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","No application banner found","",""
"cookie_count","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","0 at '/'","",""
"X-Content-Type-Options","portal.api.esante.gouv.fr/146.59.202.59","443","OK","nosniff","",""
"Content-Security-Policy","portal.api.esante.gouv.fr/146.59.202.59","443","OK","frame-ancestors 'self';","",""
"X-XSS-Protection","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","1; mode=block","",""
"banner_reverseproxy","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","--","","CWE-200"
"heartbleed","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","portal.api.esante.gouv.fr/146.59.202.59","443","OK","supported","","CWE-310"
"secure_client_renego","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","portal.api.esante.gouv.fr/146.59.202.59","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
